schema_version,prediction_id,episode_id,selected_skill,predicted_status,observed_status,predicted_progress,observed_progress,status_match,progress_error,observed_class_probability,resonance_class,predicted_accept_probability,observed_accepted
1,acr_episode094_bounded_planar_compensation,94,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,ACCEPTED,0.07311884557263026,0.14652848100437785,True,0.07340963543174758,0.3879230959432042,SUPPORTED,0.3879230959432042,True
1,acr_episode094_independent_stochastic_retry,94,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,REJECTED,0.05823352134771412,0.0,True,0.05823352134771412,0.5933275908216366,SUPPORTED,0.29010553089663127,False
1,acr_episode095_bounded_planar_compensation,95,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,INCONCLUSIVE,0.11960949441633732,0.13005831821850947,True,0.010448823802172144,0.37975246590191575,SUPPORTED,0.37515766749727836,False
1,acr_episode095_independent_stochastic_retry,95,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,ACCEPTED,0.12306548577784683,0.24834727061653417,True,0.12528178483868735,0.4700272657448336,SUPPORTED,0.4700272657448336,True
1,acr_episode096_bounded_planar_compensation,96,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,ACCEPTED,0.056737098920230565,0.03748932999500298,True,0.019247768925227587,0.38916036773037876,SUPPORTED,0.38916036773037876,True
1,acr_episode096_independent_stochastic_retry,96,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,REJECTED,0.07764458520803949,0.0,True,0.07764458520803949,0.5284894721383958,SUPPORTED,0.33791753381852524,False
1,acr_episode097_bounded_planar_compensation,97,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,ACCEPTED,0.046099668050481164,0.004334010416523072,True,0.04176565763395809,0.41714690178008046,SUPPORTED,0.41714690178008046,True
1,acr_episode097_independent_stochastic_retry,97,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,REJECTED,0.08100434335025862,0.0,True,0.08100434335025862,0.5079935765398729,SUPPORTED,0.34698208010394394,False
1,acr_episode100_bounded_planar_compensation,100,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,ACCEPTED,0.10617439272605457,0.18015946984275866,False,0.07398507711670409,0.356931861643964,UNRESOLVED,0.356931861643964,True
1,acr_episode100_independent_stochastic_retry,100,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,REJECTED,0.10433714115111956,-0.021775477007245386,False,0.12611261815836494,0.3996641068418887,CONTRADICTED,0.4444698506212698,False
