experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_state,ineligibility_reason,eligible_state_index,realizations,evaluator_collection_steps,realization_index,first_verification_seed,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,paired_second_executed,paired_second_verification_seed
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,74,3373,fault_05,False,500,0.1582289910184147,64,True,,21,0,500,1,1558780412,ACCEPTED,129,0.049125354764824214,0.10910363625359049,False,2132961421
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,74,3373,fault_05,False,500,0.1582289910184147,64,True,,21,0,500,2,1312377224,ACCEPTED,105,0.048615997090940284,0.10961299392747442,False,2593812249
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,74,3373,fault_05,False,500,0.1582289910184147,64,True,,21,0,500,3,3880792885,ACCEPTED,128,0.04604100422059397,0.11218798679782073,False,607357894
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,74,3373,fault_05,False,500,0.1582289910184147,64,True,,21,0,500,4,3574419441,ACCEPTED,75,0.0483869940610173,0.10984199695739741,False,2906470284
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,75,3374,fault_05,False,500,0.4129514077300006,64,True,,22,0,500,1,2292830427,INCONCLUSIVE,500,0.2604326484490758,0.1525187592809248,True,3429332770
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,75,3374,fault_05,False,500,0.4129514077300006,64,True,,22,0,500,2,2925003128,ACCEPTED,71,0.04915838395477326,0.3637930237752274,False,2590157126
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,75,3374,fault_05,False,500,0.4129514077300006,64,True,,22,0,500,3,935896291,INCONCLUSIVE,500,0.10539488491363543,0.3075565228163652,True,2041758905
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,75,3374,fault_05,False,500,0.4129514077300006,64,True,,22,0,500,4,4113897265,ACCEPTED,82,0.04964281974241279,0.3633085879875878,False,4000689523
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,78,3377,fault_05,False,500,0.37277207323683736,64,True,,23,0,500,1,973461139,INCONCLUSIVE,500,0.13625072399157195,0.2365213492452654,True,3231422514
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,78,3377,fault_05,False,500,0.37277207323683736,64,True,,23,0,500,2,199444707,ACCEPTED,255,0.049956919445789685,0.3228151537910477,False,1435456608
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,78,3377,fault_05,False,500,0.37277207323683736,64,True,,23,0,500,3,725851958,INCONCLUSIVE,500,0.2820147520459059,0.09075732119093144,True,227499219
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,78,3377,fault_05,False,500,0.37277207323683736,64,True,,23,0,500,4,2350975960,ACCEPTED,104,0.04948739342647242,0.32328467981036496,False,2700606044
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,79,3378,fault_05,False,500,0.2504833423741695,64,True,,24,0,500,1,1952093324,ACCEPTED,325,0.04953804362001112,0.2009452987541584,False,1108984777
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,79,3378,fault_05,False,500,0.2504833423741695,64,True,,24,0,500,2,398106838,ACCEPTED,79,0.049529503927030066,0.20095383844713946,False,1455863585
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,79,3378,fault_05,False,500,0.2504833423741695,64,True,,24,0,500,3,2540886722,INCONCLUSIVE,500,0.18361500959545615,0.06686833277871337,True,1067576855
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,79,3378,fault_05,False,500,0.2504833423741695,64,True,,24,0,500,4,3217603587,ACCEPTED,135,0.04986614832878207,0.20061719404538747,False,447502336
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,83,3382,fault_05,False,500,0.20060704755049028,64,True,,25,0,500,1,1586804088,INCONCLUSIVE,500,0.10722547347511903,0.09338157407537125,True,2871484408
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,83,3382,fault_05,False,500,0.20060704755049028,64,True,,25,0,500,2,592330759,ACCEPTED,136,0.04676069788419847,0.1538463496662918,False,115332164
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,83,3382,fault_05,False,500,0.20060704755049028,64,True,,25,0,500,3,3539055639,ACCEPTED,94,0.04951486037467423,0.15109218717581605,False,3802543325
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,83,3382,fault_05,False,500,0.20060704755049028,64,True,,25,0,500,4,2992337133,ACCEPTED,72,0.049313908237132546,0.15129313931335772,False,54470313
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,84,3383,fault_05,False,500,0.21925747617785257,64,True,,26,0,500,1,2532707607,ACCEPTED,105,0.04879578076106633,0.17046169541678624,False,1724961988
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,84,3383,fault_05,False,500,0.21925747617785257,64,True,,26,0,500,2,1922400901,ACCEPTED,155,0.048813323436170585,0.17044415274168198,False,4155237178
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,84,3383,fault_05,False,500,0.21925747617785257,64,True,,26,0,500,3,1938638869,ACCEPTED,71,0.04826995010060596,0.1709875260772466,False,3409868988
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,84,3383,fault_05,False,500,0.21925747617785257,64,True,,26,0,500,4,1775001783,ACCEPTED,140,0.049437405144925235,0.16982007103292734,False,712886
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,1,990302776,REJECTED,500,0.2379673349529678,-0.02444920862839786,True,1518518721
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,2,3704513886,ACCEPTED,165,0.04788290363966661,0.16563522268490333,False,3966980587
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,3,3080614850,ACCEPTED,59,0.04936683217062226,0.16415129415394766,False,878420449
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,4,3012613363,INCONCLUSIVE,500,0.17092585552662007,0.04259227079794986,True,2534620882
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,88,3387,fault_05,False,500,0.36535635967204055,64,True,,28,0,500,1,2836479563,REJECTED,500,0.438473197712716,-0.07311683804067542,True,918964581
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,88,3387,fault_05,False,500,0.36535635967204055,64,True,,28,0,500,2,2852595024,ACCEPTED,92,0.04926912944532222,0.31608723022671836,False,4270783361
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,88,3387,fault_05,False,500,0.36535635967204055,64,True,,28,0,500,3,3885586944,ACCEPTED,195,0.04956803729545827,0.3157883223765823,False,3405685406
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,88,3387,fault_05,False,500,0.36535635967204055,64,True,,28,0,500,4,2366846582,ACCEPTED,156,0.04970314002603911,0.31565321964600146,False,1815342310
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,1,3003182513,INCONCLUSIVE,500,0.12024367794744181,0.3059896489982684,True,3290882712
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,2,605113572,INCONCLUSIVE,500,0.24237643100255274,0.18385689594315752,True,1738500364
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,3,913506543,INCONCLUSIVE,500,0.3268477191852857,0.09938560776042454,True,3973867150
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,4,1063944209,INCONCLUSIVE,500,0.16969912191257547,0.2565342050331348,True,4193022889
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,1,3020392336,ACCEPTED,156,0.049098979005552476,0.17164003410830053,False,3640372742
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,2,3364548981,REJECTED,500,0.3510257558900768,-0.13028674277622376,True,1779581738
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,3,406958676,REJECTED,500,0.5141908056697053,-0.2934517925558523,True,2537464606
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,4,2533405138,REJECTED,500,0.2524675919341507,-0.03172857882029767,True,466746120
