experiment_run_id,manifest_id,source_git_commit,episode_id,seed,condition_id_oracle,initial_success,initial_steps,initial_final_object_goal_distance,probe_steps,eligible_state,ineligibility_reason,eligible_state_index,realizations,evaluator_collection_steps,realization_index,first_verification_seed,first_verification_status,first_verification_steps,first_final_object_goal_distance,first_observed_progress,paired_second_executed,paired_second_verification_seed,candidate_id,verification_status,verification_steps,final_object_goal_distance,observed_progress,outcome_timestamp_ns
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,1,990302776,REJECTED,500,0.2379673349529678,-0.02444920862839786,True,1518518721,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,87,0.048663127736219766,0.16485499858835018,214458537845100
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,4,3012613363,INCONCLUSIVE,500,0.17092585552662007,0.04259227079794986,True,2534620882,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.21005026160972404,0.003467864714845892,214464016907800
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,86,3385,fault_05,False,500,0.21351812632456993,64,True,,27,0,500,4,3012613363,INCONCLUSIVE,500,0.17092585552662007,0.04259227079794986,True,2534620882,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,305,0.049210929342498266,0.16430719698207166,214465358459000
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,88,3387,fault_05,False,500,0.36535635967204055,64,True,,28,0,500,1,2836479563,REJECTED,500,0.438473197712716,-0.07311683804067542,True,918964581,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.27846056552496823,0.08689579414707232,214472820320600
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,88,3387,fault_05,False,500,0.36535635967204055,64,True,,28,0,500,1,2836479563,REJECTED,500,0.438473197712716,-0.07311683804067542,True,918964581,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,0.5255437776559182,-0.16018741798387764,214474454541200
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,1,3003182513,INCONCLUSIVE,500,0.12024367794744181,0.3059896489982684,True,3290882712,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.30709742269640533,0.11913590424930492,214497398523300
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,1,3003182513,INCONCLUSIVE,500,0.12024367794744181,0.3059896489982684,True,3290882712,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,213,0.0490805156768215,0.3771528112688888,214498654137900
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,2,605113572,INCONCLUSIVE,500,0.24237643100255274,0.18385689594315752,True,1738500364,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,0.4937721529753387,-0.06753882602962846,214501913160500
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,2,605113572,INCONCLUSIVE,500,0.24237643100255274,0.18385689594315752,True,1738500364,INDEPENDENT_STOCHASTIC_RETRY,INCONCLUSIVE,500,0.4172727730757462,0.008960553869964083,214503493051000
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,3,913506543,INCONCLUSIVE,500,0.3268477191852857,0.09938560776042454,True,3973867150,BOUNDED_PLANAR_COMPENSATION,INCONCLUSIVE,500,0.30712312212779214,0.11911020481791812,214506584096900
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,3,913506543,INCONCLUSIVE,500,0.3268477191852857,0.09938560776042454,True,3973867150,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,125,0.047760300189244945,0.3784730267564653,214507756478500
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,4,1063944209,INCONCLUSIVE,500,0.16969912191257547,0.2565342050331348,True,4193022889,BOUNDED_PLANAR_COMPENSATION,REJECTED,500,0.48850309358869465,-0.06226976664298439,214510969905300
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,99,3398,fault_05,False,500,0.42623332694571026,64,True,,29,0,500,4,1063944209,INCONCLUSIVE,500,0.16969912191257547,0.2565342050331348,True,4193022889,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,111,0.04758478117892833,0.3786485457667819,214512127985600
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,2,3364548981,REJECTED,500,0.3510257558900768,-0.13028674277622376,True,1779581738,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,172,0.04781603981578055,0.17292297329807246,214520749868800
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,2,3364548981,REJECTED,500,0.3510257558900768,-0.13028674277622376,True,1779581738,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,256,0.04992402348824023,0.17081498962561278,214522012966300
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,3,406958676,REJECTED,500,0.5141908056697053,-0.2934517925558523,True,2537464606,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,88,0.048685430375621064,0.17205358273823196,214524704069300
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,3,406958676,REJECTED,500,0.5141908056697053,-0.2934517925558523,True,2537464606,INDEPENDENT_STOCHASTIC_RETRY,ACCEPTED,80,0.04860036599069427,0.17213864712315874,214525911573400
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,4,2533405138,REJECTED,500,0.2524675919341507,-0.03172857882029767,True,466746120,BOUNDED_PLANAR_COMPENSATION,ACCEPTED,157,0.047676730592559204,0.17306228252129383,214528703098300
acr_feedback_sufficiency_20260803T031147Z_dc82fef58e26,e7ee616e070af571479838f8719be1ff0e6da0e348026d463035e709af4e237a,dc82fef58e2693c0c91ed23a9147964d4177492b,101,3400,fault_05,False,500,0.22073901311385302,64,True,,30,0,500,4,2533405138,REJECTED,500,0.2524675919341507,-0.03172857882029767,True,466746120,INDEPENDENT_STOCHASTIC_RETRY,REJECTED,500,0.3754884707155809,-0.15474945760172787,214530267049400
