experiment_run_id,manifest_id,source_git_commit,method,episode_id,seed,first_attempt_index,second_decision_index,first_verification_status,second_decision_required,selected_second_skill,decision_reason,oracle_tie,second_verification_status,final_accepted,incremental_recovery,alternative_second_accepted,any_second_candidate_accepted,harmful_second_selection,missed_recoverable_abstention,second_attempt_requested,initial_steps,probe_steps,first_verification_steps,second_verification_steps,total_online_environment_steps
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,26,2875,13,8,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,INCONCLUSIVE,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,26,2875,13,8,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,26,2875,13,8,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,26,2875,13,8,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,False,False,False,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,26,2875,13,8,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,INCONCLUSIVE,False,False,False,False,False,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,27,2876,14,9,REJECTED,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,27,2876,14,9,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,87,1151
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,27,2876,14,9,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,27,2876,14,9,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,27,2876,14,9,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,27,2876,14,9,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,87,1151
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,28,2877,15,10,REJECTED,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,28,2877,15,10,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,63,1127
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,28,2877,15,10,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,28,2877,15,10,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,REJECTED,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,28,2877,15,10,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,28,2877,15,10,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,63,1127
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,29,2878,16,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,74,0,638
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,29,2878,16,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,74,0,638
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,29,2878,16,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,74,0,638
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,29,2878,16,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,74,0,638
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,29,2878,16,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,74,0,638
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,29,2878,16,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,74,0,638
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,32,2881,17,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,62,0,626
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,32,2881,17,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,62,0,626
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,32,2881,17,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,62,0,626
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,32,2881,17,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,62,0,626
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,32,2881,17,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,62,0,626
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,32,2881,17,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,62,0,626
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,33,2882,18,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,97,0,661
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,33,2882,18,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,97,0,661
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,33,2882,18,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,97,0,661
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,33,2882,18,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,97,0,661
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,33,2882,18,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,97,0,661
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,33,2882,18,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,97,0,661
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,34,2883,19,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,88,0,652
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,34,2883,19,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,88,0,652
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,34,2883,19,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,88,0,652
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,34,2883,19,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,88,0,652
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,34,2883,19,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,88,0,652
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,34,2883,19,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,88,0,652
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,36,2885,20,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,36,2885,20,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,36,2885,20,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,36,2885,20,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,36,2885,20,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,36,2885,20,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,148,0,712
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,38,2887,21,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,69,0,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,38,2887,21,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,69,0,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,38,2887,21,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,69,0,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,38,2887,21,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,69,0,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,38,2887,21,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,69,0,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,38,2887,21,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,69,0,633
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,42,2891,22,11,INCONCLUSIVE,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,42,2891,22,11,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,130,1194
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,42,2891,22,11,INCONCLUSIVE,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_inconclusive_feedback,False,INCONCLUSIVE,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,42,2891,22,11,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,130,1194
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,42,2891,22,11,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_inconclusive_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,130,1194
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,42,2891,22,11,INCONCLUSIVE,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,130,1194
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,43,2892,23,12,REJECTED,True,ABSTAIN,single_attempt_protocol_stop,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,43,2892,23,12,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,second_attempt_selected_from_rejected_feedback,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,201,1265
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,43,2892,23,12,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,INCONCLUSIVE,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,43,2892,23,12,REJECTED,True,BOUNDED_PLANAR_COMPENSATION,second_attempt_selected_from_rejected_feedback,False,INCONCLUSIVE,False,False,True,True,True,False,True,500,64,500,500,1564
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,43,2892,23,12,REJECTED,True,ABSTAIN,rejected_feedback_abstain_to_save_cost,False,NOT_EXECUTED,False,False,False,True,False,True,False,500,64,500,0,1064
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,43,2892,23,12,REJECTED,True,INDEPENDENT_STOCHASTIC_RETRY,evaluator_only_counterfactual_oracle,False,ACCEPTED,True,True,False,True,False,False,True,500,64,500,201,1265
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,45,2894,24,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,77,0,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,45,2894,24,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,77,0,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,45,2894,24,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,77,0,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,45,2894,24,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,77,0,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,45,2894,24,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,77,0,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,oracle_second,45,2894,24,0,ACCEPTED,False,ABSTAIN,evaluator_only_counterfactual_oracle,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,77,0,641
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,single_retry,47,2896,25,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,85,0,649
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,repeat_retry,47,2896,25,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,85,0,649
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,switch_compensation,47,2896,25,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,85,0,649
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,status_conditioned,47,2896,25,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,85,0,649
acr_resonance_20260802T142610Z_af2acb3b380b,747da99f8929aa9c17159c4af220ee5afdfab4ca93866d673bf778debd5ca839,af2acb3b380b498fbf1f2853b5ec42f53035e95f,rejection_abstain,47,2896,25,0,ACCEPTED,False,ABSTAIN,first_verification_accepted_stop,False,NOT_EXECUTED,True,False,False,False,False,False,False,500,64,85,0,649
